x1,y1,x2,y2,ClassId,Path
53,127,81,156,38,output_folder5\merged_imageBVZYUW.png
104,124,135,158,15,output_folder5\merged_imageBVZYUW.png
158,124,190,159,14,output_folder5\merged_imageBVZYUW.png
212,130,235,153,8,output_folder5\merged_imageBVZYUW.png
257,119,307,164,19,output_folder5\merged_imageBVZYUW.png
6,79,63,129,3,output_folder5\merged_imageP4DCYA.png
90,91,118,117,8,output_folder5\merged_imageP4DCYA.png
146,72,207,136,5,output_folder5\merged_imageP4DCYA.png
5,81,43,122,35,output_folder5\merged_imageF3EF6U.png
63,79,108,124,12,output_folder5\merged_imageF3EF6U.png
135,48,241,154,13,output_folder5\merged_imageF3EF6U.png
268,79,310,122,14,output_folder5\merged_imageF3EF6U.png
5,81,48,124,5,output_folder5\merged_imageK6YQOR.png
64,87,95,118,3,output_folder5\merged_imageK6YQOR.png
112,92,132,113,2,output_folder5\merged_imageK6YQOR.png
149,90,173,116,17,output_folder5\merged_imageK6YQOR.png
5,139,31,166,38,output_folder5\merged_image8C3H5S.png
61,130,110,175,25,output_folder5\merged_image8C3H5S.png
141,133,181,172,1,output_folder5\merged_image8C3H5S.png
211,143,228,162,6,output_folder5\merged_image8C3H5S.png
258,127,312,178,0,output_folder5\merged_image8C3H5S.png
6,77,49,119,2,output_folder5\merged_image7Y38O0.png
77,75,121,120,35,output_folder5\merged_image7Y38O0.png
150,68,208,126,12,output_folder5\merged_image7Y38O0.png
237,87,258,107,4,output_folder5\merged_image7Y38O0.png
6,89,29,112,13,output_folder5\merged_imageBWYTHD.png
44,79,84,121,40,output_folder5\merged_imageBWYTHD.png
100,79,144,123,8,output_folder5\merged_imageBWYTHD.png
163,60,248,142,4,output_folder5\merged_imageBWYTHD.png
268,71,329,131,24,output_folder5\merged_imageBWYTHD.png
11,56,110,174,15,output_folder5\merged_imageR8GZUD.png
145,101,179,129,5,output_folder5\merged_imageR8GZUD.png
208,101,232,127,32,output_folder5\merged_imageR8GZUD.png
263,100,296,131,21,output_folder5\merged_imageR8GZUD.png
326,103,351,128,2,output_folder5\merged_imageR8GZUD.png
381,89,436,141,22,output_folder5\merged_imageR8GZUD.png
7,56,71,123,12,output_folder5\merged_imageMRH7TA.png
88,78,108,98,2,output_folder5\merged_imageMRH7TA.png
123,65,175,114,7,output_folder5\merged_imageMRH7TA.png
191,78,212,99,4,output_folder5\merged_imageMRH7TA.png
229,64,287,114,13,output_folder5\merged_imageMRH7TA.png
303,71,342,107,26,output_folder5\merged_imageMRH7TA.png
5,77,43,115,3,output_folder5\merged_image1N1FYH.png
59,81,88,110,35,output_folder5\merged_image1N1FYH.png
104,83,128,108,35,output_folder5\merged_image1N1FYH.png
6,96,33,125,12,output_folder5\merged_imageULKMAE.png
63,62,172,158,27,output_folder5\merged_imageULKMAE.png
203,92,245,128,25,output_folder5\merged_imageULKMAE.png
5,98,26,119,5,output_folder5\merged_imageNCEOBP.png
55,89,95,130,38,output_folder5\merged_imageNCEOBP.png
126,72,196,145,12,output_folder5\merged_imageNCEOBP.png
6,55,56,155,29,output_folder5\merged_image0MLY1M.png
81,89,112,120,1,output_folder5\merged_image0MLY1M.png
137,78,193,131,22,output_folder5\merged_image0MLY1M.png
217,77,271,133,7,output_folder5\merged_image0MLY1M.png
294,93,316,115,1,output_folder5\merged_image0MLY1M.png
6,433,30,455,9,output_folder5\merged_imageG2VUQX.png
58,431,81,455,9,output_folder5\merged_imageG2VUQX.png
110,415,169,472,33,output_folder5\merged_imageG2VUQX.png
197,425,238,461,30,output_folder5\merged_imageG2VUQX.png
265,420,318,468,13,output_folder5\merged_imageG2VUQX.png
345,424,384,463,39,output_folder5\merged_imageG2VUQX.png
5,88,45,127,13,output_folder5\merged_imageS8LQ1K.png
76,92,108,122,25,output_folder5\merged_imageS8LQ1K.png
139,87,179,127,8,output_folder5\merged_imageS8LQ1K.png
210,88,247,125,9,output_folder5\merged_imageS8LQ1K.png
277,92,305,122,35,output_folder5\merged_imageS8LQ1K.png
5,81,36,113,7,output_folder5\merged_imageJDK2GO.png
54,65,116,128,1,output_folder5\merged_imageJDK2GO.png
133,80,170,114,25,output_folder5\merged_imageJDK2GO.png
186,86,207,107,38,output_folder5\merged_imageJDK2GO.png
225,72,283,122,25,output_folder5\merged_imageJDK2GO.png
301,73,345,120,40,output_folder5\merged_imageJDK2GO.png
5,86,48,129,1,output_folder5\merged_imageOS82W2.png
71,97,92,118,38,output_folder5\merged_imageOS82W2.png
115,96,137,120,9,output_folder5\merged_imageOS82W2.png
160,99,178,118,1,output_folder5\merged_imageOS82W2.png
200,94,228,122,38,output_folder5\merged_imageOS82W2.png
251,65,307,151,38,output_folder5\merged_imageOS82W2.png
5,88,45,123,13,output_folder5\merged_imageAUFJPY.png
66,92,93,119,2,output_folder5\merged_imageAUFJPY.png
113,87,152,125,12,output_folder5\merged_imageAUFJPY.png
172,89,201,122,6,output_folder5\merged_imageAUFJPY.png
221,85,268,126,25,output_folder5\merged_imageAUFJPY.png
6,85,38,116,8,output_folder5\merged_imageOFO1X6.png
59,75,115,126,25,output_folder5\merged_imageOFO1X6.png
136,88,159,112,14,output_folder5\merged_imageOFO1X6.png
178,90,199,110,17,output_folder5\merged_imageOFO1X6.png
219,86,246,114,9,output_folder5\merged_imageOFO1X6.png
266,84,297,115,14,output_folder5\merged_imageOFO1X6.png
8,404,86,474,1,output_folder5\merged_image3SS27K.png
113,413,170,466,26,output_folder5\merged_image3SS27K.png
195,426,222,453,17,output_folder5\merged_image3SS27K.png
246,431,263,447,9,output_folder5\merged_image3SS27K.png
5,85,32,113,1,output_folder5\merged_image6NUWRF.png
55,91,76,109,25,output_folder5\merged_image6NUWRF.png
100,85,129,114,38,output_folder5\merged_image6NUWRF.png
153,75,202,125,12,output_folder5\merged_image6NUWRF.png
226,88,251,112,2,output_folder5\merged_image6NUWRF.png
274,83,307,117,36,output_folder5\merged_image6NUWRF.png
6,427,35,460,12,output_folder5\merged_imageRN5IV3.png
64,434,84,455,3,output_folder5\merged_imageRN5IV3.png
113,429,144,460,4,output_folder5\merged_imageRN5IV3.png
173,431,200,458,8,output_folder5\merged_imageRN5IV3.png
228,430,257,459,34,output_folder5\merged_imageRN5IV3.png
6,72,60,126,14,output_folder5\merged_imageX2UGRK.png
78,80,115,117,7,output_folder5\merged_imageX2UGRK.png
134,84,164,114,10,output_folder5\merged_imageX2UGRK.png
183,86,209,114,38,output_folder5\merged_imageX2UGRK.png
228,76,281,123,30,output_folder5\merged_imageX2UGRK.png
6,97,22,129,11,output_folder5\merged_imageVZJM18.png
55,71,151,154,22,output_folder5\merged_imageVZJM18.png
183,93,222,132,16,output_folder5\merged_imageVZJM18.png
6,91,33,120,2,output_folder5\merged_image3II393.png
59,90,85,120,14,output_folder5\merged_image3II393.png
114,73,184,140,12,output_folder5\merged_image3II393.png
6,97,43,130,5,output_folder5\merged_imageJKPHFU.png
72,97,105,129,11,output_folder5\merged_imageJKPHFU.png
134,91,183,136,21,output_folder5\merged_imageJKPHFU.png
212,96,245,131,4,output_folder5\merged_imageJKPHFU.png
279,60,376,166,41,output_folder5\merged_imageJKPHFU.png
5,131,26,152,12,output_folder5\merged_imageKNU06D.png
46,128,73,156,38,output_folder5\merged_imageKNU06D.png
92,130,115,154,16,output_folder5\merged_imageKNU06D.png
136,129,161,155,42,output_folder5\merged_imageKNU06D.png
180,130,197,153,17,output_folder5\merged_imageKNU06D.png
217,131,237,152,38,output_folder5\merged_imageKNU06D.png
5,73,39,110,38,output_folder5\merged_image7V4J6D.png
62,83,80,101,38,output_folder5\merged_image7V4J6D.png
101,81,122,103,2,output_folder5\merged_image7V4J6D.png
145,80,170,105,4,output_folder5\merged_image7V4J6D.png
192,71,231,111,1,output_folder5\merged_image7V4J6D.png
6,76,40,113,33,output_folder5\merged_imageBC7OMK.png
61,83,89,105,13,output_folder5\merged_imageBC7OMK.png
111,83,131,106,38,output_folder5\merged_imageBC7OMK.png
152,80,180,109,35,output_folder5\merged_imageBC7OMK.png
201,70,251,120,40,output_folder5\merged_imageBC7OMK.png
273,76,313,112,31,output_folder5\merged_imageBC7OMK.png
6,85,26,113,15,output_folder5\merged_imageWIHTYI.png
53,87,77,112,33,output_folder5\merged_imageWIHTYI.png
104,87,126,112,7,output_folder5\merged_imageWIHTYI.png
5,84,55,128,30,output_folder5\merged_image69SWMT.png
80,94,103,117,3,output_folder5\merged_image69SWMT.png
129,77,190,133,13,output_folder5\merged_image69SWMT.png
215,83,259,127,8,output_folder5\merged_image69SWMT.png
283,82,329,129,14,output_folder5\merged_image69SWMT.png
7,73,80,146,38,output_folder5\merged_imageAMBUG8.png
107,83,160,135,2,output_folder5\merged_imageAMBUG8.png
186,99,209,119,30,output_folder5\merged_imageAMBUG8.png
6,79,56,124,11,output_folder5\merged_image98D6IL.png
83,86,109,115,33,output_folder5\merged_image98D6IL.png
138,80,178,122,5,output_folder5\merged_image98D6IL.png
205,79,249,122,2,output_folder5\merged_image98D6IL.png
277,92,294,109,38,output_folder5\merged_image98D6IL.png
321,90,343,112,3,output_folder5\merged_image98D6IL.png
6,72,50,119,12,output_folder5\merged_imagePLS7ZF.png
75,86,93,105,7,output_folder5\merged_imagePLS7ZF.png
119,79,154,114,34,output_folder5\merged_imagePLS7ZF.png
180,82,210,110,23,output_folder5\merged_imagePLS7ZF.png
244,40,371,152,11,output_folder5\merged_imagePLS7ZF.png
5,92,31,120,3,output_folder5\merged_imagePVQSCF.png
53,97,73,118,4,output_folder5\merged_imagePVQSCF.png
95,92,124,123,12,output_folder5\merged_imagePVQSCF.png
145,85,189,129,12,output_folder5\merged_imagePVQSCF.png
5,124,39,161,4,output_folder5\merged_imagePK9IFN.png
58,126,90,159,38,output_folder5\merged_imagePK9IFN.png
109,126,141,159,5,output_folder5\merged_imagePK9IFN.png
5,422,31,449,7,output_folder5\merged_imageOKCF26.png
50,425,71,446,1,output_folder5\merged_imageOKCF26.png
95,391,183,480,33,output_folder5\merged_imageOKCF26.png
206,419,239,453,2,output_folder5\merged_imageOKCF26.png
266,389,372,481,19,output_folder5\merged_imageOKCF26.png
398,414,443,457,8,output_folder5\merged_imageOKCF26.png
6,84,41,119,42,output_folder5\merged_imageBONT8D.png
61,87,89,115,1,output_folder5\merged_imageBONT8D.png
111,87,136,114,5,output_folder5\merged_imageBONT8D.png
157,83,192,119,12,output_folder5\merged_imageBONT8D.png
214,81,255,122,12,output_folder5\merged_imageBONT8D.png
6,105,27,126,10,output_folder5\merged_imageRMH8OG.png
57,103,79,127,12,output_folder5\merged_imageRMH8OG.png
117,60,244,171,18,output_folder5\merged_imageRMH8OG.png
283,106,305,126,26,output_folder5\merged_imageRMH8OG.png
336,87,392,144,18,output_folder5\merged_imageRMH8OG.png
425,85,477,146,14,output_folder5\merged_imageRMH8OG.png
7,64,72,133,33,output_folder5\merged_imageQHXT4E.png
103,65,179,132,30,output_folder5\merged_imageQHXT4E.png
208,83,237,114,3,output_folder5\merged_imageQHXT4E.png
263,87,285,109,2,output_folder5\merged_imageQHXT4E.png
9,59,100,140,18,output_folder5\merged_imageEBG4V9.png
136,74,194,126,25,output_folder5\merged_imageEBG4V9.png
225,84,260,117,25,output_folder5\merged_imageEBG4V9.png
290,83,325,118,10,output_folder5\merged_imageEBG4V9.png
6,111,60,165,10,output_folder5\merged_imageFHR716.png
76,106,135,171,17,output_folder5\merged_imageFHR716.png
152,120,187,155,4,output_folder5\merged_imageFHR716.png
203,126,227,150,10,output_folder5\merged_imageFHR716.png
6,139,32,165,11,output_folder5\merged_imageQI6C6X.png
63,125,117,179,4,output_folder5\merged_imageQI6C6X.png
147,135,180,169,42,output_folder5\merged_imageQI6C6X.png
210,133,247,171,4,output_folder5\merged_imageQI6C6X.png
277,136,310,169,3,output_folder5\merged_imageQI6C6X.png
340,132,381,173,1,output_folder5\merged_imageQI6C6X.png
6,80,48,121,13,output_folder5\merged_imageP5055K.png
67,88,91,112,8,output_folder5\merged_imageP5055K.png
110,85,138,116,12,output_folder5\merged_imageP5055K.png
6,85,52,126,23,output_folder5\merged_imageSIXDEJ.png
77,94,97,117,41,output_folder5\merged_imageSIXDEJ.png
122,86,160,125,35,output_folder5\merged_imageSIXDEJ.png
185,88,216,122,17,output_folder5\merged_imageSIXDEJ.png
5,121,38,153,2,output_folder5\merged_imageBRP7G1.png
55,123,83,151,2,output_folder5\merged_imageBRP7G1.png
101,125,124,148,36,output_folder5\merged_imageBRP7G1.png
142,127,163,146,38,output_folder5\merged_imageBRP7G1.png
6,83,24,102,38,output_folder5\merged_image4F1M2C.png
50,51,136,135,7,output_folder5\merged_image4F1M2C.png
162,82,181,103,8,output_folder5\merged_image4F1M2C.png
6,80,29,101,5,output_folder5\merged_imageL9HNDF.png
46,77,73,104,1,output_folder5\merged_imageL9HNDF.png
90,79,116,102,26,output_folder5\merged_imageL9HNDF.png
142,34,269,146,11,output_folder5\merged_imageL9HNDF.png
296,74,332,107,13,output_folder5\merged_imageL9HNDF.png
5,99,33,127,12,output_folder5\merged_imageT8AN5S.png
60,94,96,130,7,output_folder5\merged_imageT8AN5S.png
125,82,196,145,25,output_folder5\merged_imageT8AN5S.png
226,101,252,126,12,output_folder5\merged_imageT8AN5S.png
279,102,304,124,8,output_folder5\merged_imageT8AN5S.png
6,92,24,111,17,output_folder5\merged_imageQ4C06N.png
55,63,135,141,35,output_folder5\merged_imageQ4C06N.png
167,87,196,117,12,output_folder5\merged_imageQ4C06N.png
225,74,281,130,12,output_folder5\merged_imageQ4C06N.png
310,93,325,109,7,output_folder5\merged_imageQ4C06N.png
354,91,376,113,7,output_folder5\merged_imageQ4C06N.png
6,82,44,119,25,output_folder5\merged_imageCM7POO.png
60,82,96,118,0,output_folder5\merged_imageCM7POO.png
112,89,135,113,35,output_folder5\merged_imageCM7POO.png
152,66,218,135,12,output_folder5\merged_imageCM7POO.png
237,73,293,129,33,output_folder5\merged_imageCM7POO.png
6,127,47,168,14,output_folder5\merged_imageDNBMVK.png
72,131,106,164,7,output_folder5\merged_imageDNBMVK.png
131,138,151,158,12,output_folder5\merged_imageDNBMVK.png
178,120,237,175,13,output_folder5\merged_imageDNBMVK.png
263,133,287,163,33,output_folder5\merged_imageDNBMVK.png
5,91,29,117,1,output_folder5\merged_imageQCKEBM.png
53,89,85,119,13,output_folder5\merged_imageQCKEBM.png
109,92,132,115,8,output_folder5\merged_imageQCKEBM.png
156,77,211,131,28,output_folder5\merged_imageQCKEBM.png
237,80,285,128,2,output_folder5\merged_imageQCKEBM.png
312,63,393,144,35,output_folder5\merged_imageQCKEBM.png
6,78,60,132,32,output_folder5\merged_image1KCTJQ.png
85,80,136,131,12,output_folder5\merged_image1KCTJQ.png
161,96,179,114,34,output_folder5\merged_image1KCTJQ.png
204,89,240,122,13,output_folder5\merged_image1KCTJQ.png
266,96,285,115,4,output_folder5\merged_image1KCTJQ.png
311,88,351,123,11,output_folder5\merged_image1KCTJQ.png
6,99,23,115,39,output_folder5\merged_imageTQL85A.png
50,91,84,125,8,output_folder5\merged_imageTQL85A.png
112,86,163,130,26,output_folder5\merged_imageTQL85A.png
191,89,228,127,1,output_folder5\merged_imageTQL85A.png
258,79,317,136,1,output_folder5\merged_imageTQL85A.png
346,95,372,121,35,output_folder5\merged_imageTQL85A.png
5,141,29,163,5,output_folder5\merged_imageWSG4N1.png
51,141,77,164,4,output_folder5\merged_imageWSG4N1.png
98,139,126,167,10,output_folder5\merged_imageWSG4N1.png
148,134,186,172,9,output_folder5\merged_imageWSG4N1.png
210,114,286,192,0,output_folder5\merged_imageWSG4N1.png
310,137,340,167,37,output_folder5\merged_imageWSG4N1.png
5,131,37,164,2,output_folder5\merged_imageI6VDTO.png
67,121,126,172,21,output_folder5\merged_imageI6VDTO.png
163,88,284,206,13,output_folder5\merged_imageI6VDTO.png
6,420,32,448,38,output_folder5\merged_imageOJCOVD.png
51,415,89,453,1,output_folder5\merged_imageOJCOVD.png
108,416,149,452,18,output_folder5\merged_imageOJCOVD.png
168,425,187,444,40,output_folder5\merged_imageOJCOVD.png
205,424,225,444,4,output_folder5\merged_imageOJCOVD.png
253,382,393,486,13,output_folder5\merged_imageOJCOVD.png
5,92,35,122,12,output_folder5\merged_image04UE58.png
63,94,90,120,31,output_folder5\merged_image04UE58.png
118,79,182,136,30,output_folder5\merged_image04UE58.png
8,112,79,188,39,output_folder5\merged_imageCKSMWG.png
110,136,138,164,38,output_folder5\merged_imageCKSMWG.png
167,133,200,168,38,output_folder5\merged_imageCKSMWG.png
230,127,274,173,9,output_folder5\merged_imageCKSMWG.png
304,136,332,163,31,output_folder5\merged_imageCKSMWG.png
362,141,380,160,1,output_folder5\merged_imageCKSMWG.png
5,78,29,100,26,output_folder5\merged_imageDEQ0JC.png
49,72,83,106,3,output_folder5\merged_imageDEQ0JC.png
102,73,132,105,36,output_folder5\merged_imageDEQ0JC.png
150,77,177,101,26,output_folder5\merged_imageDEQ0JC.png
196,58,260,120,1,output_folder5\merged_imageDEQ0JC.png
282,54,362,124,19,output_folder5\merged_imageDEQ0JC.png
6,78,35,106,11,output_folder5\merged_imageU1UWJE.png
54,65,109,120,1,output_folder5\merged_imageU1UWJE.png
129,79,154,104,3,output_folder5\merged_imageU1UWJE.png
5,86,27,108,2,output_folder5\merged_imageAM101Q.png
45,64,109,131,11,output_folder5\merged_imageAM101Q.png
126,82,162,113,13,output_folder5\merged_imageAM101Q.png
178,84,203,110,2,output_folder5\merged_imageAM101Q.png
6,422,25,445,40,output_folder5\merged_image7Q8PDC.png
42,414,80,453,9,output_folder5\merged_image7Q8PDC.png
98,421,124,447,10,output_folder5\merged_image7Q8PDC.png
142,412,185,455,2,output_folder5\merged_image7Q8PDC.png
5,99,26,120,9,output_folder5\merged_image9IBRFY.png
55,97,79,120,9,output_folder5\merged_image9IBRFY.png
107,91,151,129,21,output_folder5\merged_image9IBRFY.png
180,99,201,120,4,output_folder5\merged_image9IBRFY.png
229,89,270,129,8,output_folder5\merged_image9IBRFY.png
5,77,21,96,17,output_folder5\merged_image5YY6U0.png
38,78,54,94,17,output_folder5\merged_image5YY6U0.png
71,70,108,103,13,output_folder5\merged_image5YY6U0.png
124,69,158,103,37,output_folder5\merged_image5YY6U0.png
177,48,261,123,22,output_folder5\merged_image5YY6U0.png
6,73,41,109,39,output_folder5\merged_image5VQCQH.png
60,77,89,107,12,output_folder5\merged_image5VQCQH.png
108,75,145,107,13,output_folder5\merged_image5VQCQH.png
164,81,183,101,35,output_folder5\merged_image5VQCQH.png
202,69,251,113,11,output_folder5\merged_image5VQCQH.png
5,97,35,127,31,output_folder5\merged_image3KN224.png
65,96,103,127,10,output_folder5\merged_image3KN224.png
133,103,150,120,16,output_folder5\merged_image3KN224.png
5,88,22,105,8,output_folder5\merged_imageBZWDVU.png
37,87,57,107,36,output_folder5\merged_imageBZWDVU.png
74,59,143,135,9,output_folder5\merged_imageBZWDVU.png
160,76,197,116,4,output_folder5\merged_imageBZWDVU.png
213,84,240,109,17,output_folder5\merged_imageBZWDVU.png
255,72,305,122,30,output_folder5\merged_imageBZWDVU.png
6,98,35,126,21,output_folder5\merged_imageX1ISGM.png
62,100,85,122,42,output_folder5\merged_imageX1ISGM.png
112,95,140,127,38,output_folder5\merged_imageX1ISGM.png
170,66,253,158,14,output_folder5\merged_imageX1ISGM.png
283,101,303,121,16,output_folder5\merged_imageX1ISGM.png
10,47,110,137,11,output_folder5\merged_imageSDD8DC.png
136,81,156,102,3,output_folder5\merged_imageSDD8DC.png
178,69,222,113,34,output_folder5\merged_imageSDD8DC.png
244,82,263,100,40,output_folder5\merged_imageSDD8DC.png
284,82,304,102,4,output_folder5\merged_imageSDD8DC.png
325,83,344,100,17,output_folder5\merged_imageSDD8DC.png
5,101,27,123,5,output_folder5\merged_imageE8Y9LT.png
58,89,111,135,30,output_folder5\merged_imageE8Y9LT.png
141,97,171,127,38,output_folder5\merged_imageE8Y9LT.png
5,85,51,131,3,output_folder5\merged_imageT6PUG4.png
81,70,155,145,12,output_folder5\merged_imageT6PUG4.png
185,95,213,120,18,output_folder5\merged_imageT6PUG4.png
240,91,273,124,9,output_folder5\merged_imageT6PUG4.png
301,96,325,119,34,output_folder5\merged_imageT6PUG4.png
5,90,31,112,31,output_folder5\merged_imageAYKYCS.png
59,89,86,114,21,output_folder5\merged_imageAYKYCS.png
113,90,132,112,6,output_folder5\merged_imageAYKYCS.png
161,75,211,126,8,output_folder5\merged_imageAYKYCS.png
